Professor,Average Rating,Mode Rating,Department,Would Take Again,Level of Difficulty,Num Ratings,School
3c72cece,4.8,4.8,Sociology,98%,2.4,43,UC Merced
a424cf89,5.0,5.0,Chemistry,100%,2.5,2,UC Merced
8a272b33,3.0,3.0,Biology,50%,3.5,2,UC Merced
a0029173,2.5,2.5,Engineering,0%,4,2,UC Merced
55ce88d2,3.3,3.3,Biology,42%,4.1,31,UC Merced
536e81e3,2.4,2.4,Mathematics,29%,4,15,UC Merced
8da1ed43,3.4,3.4,Mathematics,43%,4.3,14,UC Merced
4233b1c1,2.0,2.0,Biology,15%,3.6,7,UC Merced
0ac2a5ce,2.5,2.5,Mathematics,0%,4.5,2,UC Merced
1bdf8a40,4.9,4.9,Music,100%,3.1,15,UC Merced
cc05a63d,4.5,4.5,Writing,50%,2.1,15,UC Merced
9e91c331,2.8,2.8,Biology,56%,2.8,9,UC Merced
2f399e74,3.6,3.6,Writing,70%,3.6,27,UC Merced
487d2dc1,1.4,1.4,Biology,12%,4.6,27,UC Merced
8cb82531,5.0,5.0,Mathematics,100%,1.3,3,UC Merced
04b60d98,2.0,2.0,Engineering,0%,4,5,UC Merced
4caf92e0,3.7,3.7,Geography,67%,2,3,UC Merced
77413b95,4.0,4.0,Humanities,100%,2,1,UC Merced
90987042,3.2,3.2,Biology,60%,3.8,5,UC Merced
94e6ad63,4.8,4.8,Writing,100%,2.4,5,UC Merced
2364f1b1,4.7,4.7,Biology,80%,2.1,16,UC Merced
fde8e6bc,4.7,4.7,Literature,100%,2.9,14,UC Merced
d3309dff,4.4,4.4,Art History,82%,2.7,12,UC Merced
51e0ff7a,4.7,4.7,Writing,84%,2.7,26,UC Merced
7b2857eb,2.3,2.3,Health Science,25%,3.6,11,UC Merced
c278b9c8,3.8,3.8,Philosophy,50%,3,3,UC Merced
20d6d688,3.6,3.6,Natural Sciences,67%,2.6,11,UC Merced
51e64483,4.8,4.8,Writing,100%,2.2,5,UC Merced
a51f37b1,4.7,4.7,Psychology,95%,2.4,17,UC Merced
6fb3f9c2,4.2,4.2,Music,80%,2.6,5,UC Merced
19c56e94,4.8,4.8,English,100%,2.7,12,UC Merced
bf35dea1,3.8,3.8,English,75%,3.3,4,UC Merced
508d4464,2.0,2.0,Sociology,0%,3,1,UC Merced
e09e2539,4.5,4.5,Writing,86%,2.9,15,UC Merced
6eeee046,3.3,3.3,Literature,25%,3.3,13,UC Merced
ae05852b,4.6,4.6,History,86%,2.9,7,UC Merced
3f1c3012,2.8,2.8,Chemistry,29%,3.4,18,UC Merced
6a925d80,2.6,2.6,Social Science,25%,2.6,8,UC Merced
786b2801,2.6,2.6,Computer Science,56%,2.9,9,UC Merced
531c024b,4.8,4.8,Physics,94%,3.1,16,UC Merced
ebfb2dd9,3.5,3.5,Physics,60%,3,6,UC Merced
d324329f,3.8,3.8,Physics,60%,3.2,5,UC Merced
2a3516ec,3.8,3.8,Physics,75%,4,4,UC Merced
30d23622,3.0,3.0,Biology,50%,3.3,4,UC Merced
5d1edfe9,3.5,3.5,Political Science,70%,3.2,13,UC Merced
7aa54f9c,3.8,3.8,Anthropology,75%,3.9,17,UC Merced
c244a5eb,3.8,3.8,Social Science,67%,2.1,9,UC Merced
0b460d73,4.0,4.0,Social Work,100%,2,1,UC Merced
855b55db,3.8,3.8,Psychology,66%,3.3,67,UC Merced
6e143a27,3.8,3.8,Music,75%,2.4,5,UC Merced
ede14920,3.8,3.8,Chemistry,80%,2.1,11,UC Merced
dee8cc39,3.8,3.8,English,84%,3,6,UC Merced
5e478a11,4.6,4.6,Political Science,100%,2.2,5,UC Merced
dc9ef57f,3.5,3.5,Music,100%,2,2,UC Merced
378fbd40,3.2,3.2,Writing,47%,2,21,UC Merced
9a0c6eda,3.0,3.0,Engineering,50%,2.3,6,UC Merced
45658427,3.8,3.8,Engineering,75%,3.3,4,UC Merced
15371126,4.1,4.1,Literature,100%,2.9,17,UC Merced
a49e5bd0,4.0,4.0,Health Science,100%,2,1,UC Merced
cf3f75bc,3.6,3.6,Engineering,100%,3.7,19,UC Merced
25ba8bdd,3.8,3.8,Languages,75%,3.6,7,UC Merced
4a54f6c3,5.0,5.0,Biology,100%,4,1,UC Merced
7b26172f,3.5,3.5,Chemistry,0%,4,2,UC Merced
f0f17400,5.0,5.0,Social Work,100%,3,1,UC Merced
c23c5dbf,2.7,2.7,Computer Science,34%,3.9,9,UC Merced
1ea2953b,4.0,4.0,Health Science,100%,2,1,UC Merced
46d77f2b,4.6,4.6,Mathematics,89%,3.2,9,UC Merced
b3408c82,1.1,1.1,Mathematics,0%,4.9,8,UC Merced
8311c946,1.5,1.5,Engineering,0%,4.5,2,UC Merced
00528c54,4.4,4.4,Languages,100%,1.6,12,UC Merced
ffadf208,2.1,2.1,Physics,29%,3.7,7,UC Merced
45844afa,4.0,4.0,Literature,60%,3.7,10,UC Merced
84028b28,4.7,4.7,Economics,100%,3,3,UC Merced
e28f0095,3.0,3.0,Engineering,50%,2.5,2,UC Merced
445bbf7f,4.2,4.2,Mathematics,100%,3.7,10,UC Merced
4d0f900b,4.0,4.0,Health Science,60%,2.2,5,UC Merced
12a5548a,3.0,3.0,Science,100%,1,1,UC Merced
8be6dceb,4.8,4.8,Sociology,88%,2.1,8,UC Merced
7a39c3ba,1.0,1.0,Mathematics,0%,4,1,UC Merced
d6b62e89,2.1,2.1,Biology,27%,3.7,15,UC Merced
1010fd47,4.0,4.0,Psychology,67%,3.3,3,UC Merced
40e34beb,3.4,3.4,English,60%,3.2,5,UC Merced
e2402453,5.0,5.0,Education,100%,3,1,UC Merced
aee81899,4.5,4.5,Political Science,86%,3,25,UC Merced
d9d7fe2d,4.5,4.5,Anthropology,100%,3.2,6,UC Merced
1123d7f6,5.0,5.0,Biology,100%,2.7,7,UC Merced
fc053679,3.6,3.6,Sociology,64%,2.9,11,UC Merced
e2d6c4b8,1.0,1.0,Health Science,0%,4.6,5,UC Merced
d37f49d6,1.7,1.7,Mathematics,34%,3.7,3,UC Merced
edd3b4a2,3.7,3.7,Psychology,71%,3.1,17,UC Merced
fae93ca2,5.0,5.0,Writing,100%,1.7,3,UC Merced
596f1705,2.0,2.0,Health Science,0%,4,1,UC Merced
4d2cc0a8,4.3,4.3,Sociology,100%,3.3,4,UC Merced
a54edc71,2.0,2.0,Biology,25%,4,4,UC Merced
cb6e27fd,1.8,1.8,Chemistry,19%,4,11,UC Merced
a1c37cbb,2.7,2.7,Chemistry,43%,4,7,UC Merced
5f39bece,3.2,3.2,Engineering,50%,2.7,3,UC Merced
37870ace,4.5,4.5,Writing,84%,2.8,6,UC Merced
63dc8759,4.5,4.5,Management,50%,3,2,UC Merced
25e45761,2.9,2.9,Chemistry,30%,3,23,UC Merced
7549a9e7,3.2,3.2,Economics,59%,3.1,169,UC Santa Cruz
5b551ddb,4.3,4.3,Chemistry,86%,3,135,UC Santa Cruz
46c1c675,2.3,2.3,Biology,21%,4.2,101,UC Santa Cruz
12fb531f,3.6,3.6,Art & Visual Culture,61%,3.1,63,UC Santa Cruz
64ec701c,4.5,4.5,Psychology,89%,3,62,UC Santa Cruz
c7f64b63,2.1,2.1,Management,28%,4.1,50,UC Santa Cruz
b0e4da0d,3.9,3.9,Biology,77%,3.7,46,UC Santa Cruz
8a997ec4,4.9,4.9,Philosophy,100%,2.1,39,UC Santa Cruz
1e821cb4,3.1,3.1,Earth & Planetary Sciences,39%,3.8,38,UC Santa Cruz
21bae80f,3.4,3.4,Ethnic Studies,57%,2,38,UC Santa Cruz
55378824,3.8,3.8,Environmental Studies,62%,2,35,UC Santa Cruz
71b132ed,4.0,4.0,Anthropology,78%,3.2,33,UC Santa Cruz
e6d5fb01,4.4,4.4,Feminist Studies,90%,3.1,30,UC Santa Cruz
050a129d,3.7,3.7,History,67%,3.5,29,UC Santa Cruz
9029d278,4.5,4.5,Computer Science,90%,2.7,29,UC Santa Cruz
9e536cf9,4.7,4.7,Not Specified,87%,2.3,28,UC Santa Cruz
ed8285d7,4.5,4.5,Writing,84%,2.4,27,UC Santa Cruz
13451124,4.1,4.1,Core Curriculum,75%,2.5,24,UC Santa Cruz
f6372fad,5.0,5.0,Physics,100%,2.3,20,UC Santa Cruz
6f4a85d6,3.2,3.2,Writing,36%,2.2,19,UC Santa Cruz
70a93cf2,4.8,4.8,Legal Studies,100%,2.8,17,UC Santa Cruz
bd4b26a5,4.6,4.6,Applied Mathematics & Statistics,77%,1.7,17,UC Santa Cruz
773c148b,4.1,4.1,Art,87%,3.1,15,UC Santa Cruz
f285d5ee,2.3,2.3,Music,29%,3.1,14,UC Santa Cruz
18abb3eb,3.4,3.4,Sociology,72%,2.9,14,UC Santa Cruz
d54f86a8,4.6,4.6,Writing,93%,1.7,14,UC Santa Cruz
583cc83d,3.1,3.1,Core Curriculum,58%,2.1,14,UC Santa Cruz
0fff29a1,2.8,2.8,Anthropology,50%,3.4,13,UC Santa Cruz
c69a2510,4.5,4.5,Political Science,93%,2.4,13,UC Santa Cruz
1832c271,4.0,4.0,Theater,84%,1.4,12,UC Santa Cruz
ec83dbe6,3.8,3.8,Physics,75%,2.1,12,UC Santa Cruz
17a025f1,4.9,4.9,Computer Science,100%,2,10,UC Santa Cruz
3056e33e,3.4,3.4,Legal Studies,56%,3.3,9,UC Santa Cruz
b1903f90,5.0,5.0,Writing,100%,1.6,7,UC Santa Cruz
9dbf0030,5.0,5.0,Psychology,100%,2.3,4,UC Santa Cruz
3a4c539d,4.3,4.3,Earth & Planetary Sciences,75%,2.8,4,UC Santa Cruz
8ee8c044,5.0,5.0,Computer Science,100%,2,3,UC Santa Cruz
d84a7289,4.7,4.7,Education,100%,2,3,UC Santa Cruz
cea91368,5.0,5.0,Film,100%,1,1,UC Santa Cruz
7ad9991a,5.0,5.0,Ecology & Evolutionary Biology,100%,3,1,UC Santa Cruz
28057445,3.9,3.9,Economics,82%,2.5,165,UC Santa Cruz
041bdb2e,2.4,2.4,Computer Science,34%,3.4,131,UC Santa Cruz
d585c33b,2.9,2.9,Biology,48%,3.7,71,UC Santa Cruz
31173c59,3.9,3.9,Biology,64%,4,66,UC Santa Cruz
3691359e,2.0,2.0,Politics,19%,2.2,54,UC Santa Cruz
f3785dd2,4.0,4.0,Mathematics,73%,3.3,53,UC Santa Cruz
747ce498,5.0,5.0,Sociology,100%,2.3,41,UC Santa Cruz
b2583264,3.0,3.0,Applied Mathematics & Statistics,42%,3.3,41,UC Santa Cruz
16550f97,2.6,2.6,Environmental Studies,20%,3,39,UC Santa Cruz
ee4b1caf,4.0,4.0,Biology,55%,3.6,32,UC Santa Cruz
a7fa5e41,4.6,4.6,Anthropology,94%,2.2,32,UC Santa Cruz
18b30120,3.7,3.7,Psychology,66%,3.3,26,UC Santa Cruz
9815cb56,2.7,2.7,Mathematics,30%,3.5,17,UC Santa Cruz
788b63f8,2.9,2.9,Computer Science,50%,2.7,16,UC Santa Cruz
74c1bb65,3.4,3.4,Biology,63%,3.9,9,UC Santa Cruz
f14cfb5d,3.5,3.5,Psychology,50%,4,8,UC Santa Cruz
a0f513d5,4.7,4.7,Latin American Studies,100%,2.4,7,UC Santa Cruz
3bf3a487,4.8,4.8,Biology,100%,3.3,4,UC Santa Cruz
3c4586b7,5.0,5.0,Earth & Planetary Sciences,100%,3,3,UC Santa Cruz
df146ddf,4.5,4.5,History,50%,2.5,2,UC Santa Cruz
88ab193b,2.5,2.5,Chemistry & Biochemistry,50%,3,2,UC Santa Cruz
9af7271d,5.0,5.0,History,100%,3,2,UC Santa Cruz
1b8d1a97,5.0,5.0,Bioinformatics & Molecular Bio,100%,2,1,UC Santa Cruz
461158dc,4.4,4.4,Philosophy,91%,2.9,39,UC Santa Cruz
0c314337,4.6,4.6,Politics,89%,3.4,38,UC Santa Cruz
004d4713,3.7,3.7,Writing,19%,2.4,34,UC Santa Cruz
34a46f25,3.1,3.1,Literature,42%,2.5,31,UC Santa Cruz
b64e129b,4.7,4.7,Political Science,90%,2.7,30,UC Santa Cruz
e5c7e03f,4.9,4.9,Writing,97%,2.4,27,UC Santa Cruz
d8e0cc4a,4.7,4.7,Spanish,90%,3.2,20,UC Santa Cruz
9a07742d,2.1,2.1,Computational Science,17%,2.8,19,UC Santa Cruz
75f4e8c0,2.7,2.7,Mathematics,39%,3.1,18,UC Santa Cruz
29fcdefd,4.4,4.4,Earth Planetary Sciences,93%,2.3,14,UC Santa Cruz
1f4b57f2,4.4,4.4,Biology,93%,3.3,13,UC Santa Cruz
6c80ff87,4.1,4.1,Chemistry,73%,3.4,11,UC Santa Cruz
a6ab63ff,2.4,2.4,Mathematics,50%,3.5,10,UC Santa Cruz
ae1d36cc,4.2,4.2,Literature,75%,3.6,9,UC Santa Cruz
7edc5f71,4.8,4.8,Economics,100%,2.4,8,UC Santa Cruz
7830e538,4.0,4.0,Community Studies,84%,3,6,UC Santa Cruz
a5aa874c,4.2,4.2,Ethnic Studies,80%,3.2,5,UC Santa Cruz
ad39be34,4.0,4.0,Education,100%,1.8,4,UC Santa Cruz
effaf6ab,2.8,2.8,Mathematics,50%,3.3,4,UC Santa Cruz
9a5e4543,3.3,3.3,Literature,75%,3.5,4,UC Santa Cruz
5399a3aa,5.0,5.0,Italian,100%,1.8,4,UC Santa Cruz
71827173,3.0,3.0,Political Science,100%,3,1,UC Santa Cruz
41c9dba9,4.1,4.1,Biology,84%,3,200,UC Santa Cruz
e89cae37,1.3,1.3,Chemistry,7%,4.2,185,UC Santa Cruz
fa3af59d,2.2,2.2,Information Systems,18%,3.5,71,UC Santa Cruz
670a6267,3.9,3.9,Computer Engineering,83%,3.3,57,UC Santa Cruz
8da7256c,3.6,3.6,Chemistry,43%,3.3,50,UC Santa Cruz
bfdba3a2,3.4,3.4,Computer Science,73%,2.9,44,UC Santa Cruz
5d0ab6e6,2.5,2.5,Computer Science,48%,3.1,37,UC Santa Cruz
2b26edc8,4.3,4.3,Writing,83%,2.8,29,UC Santa Cruz
5cf32ce1,4.2,4.2,Biochemistry,84%,2.9,25,UC Santa Cruz
53a90efd,2.2,2.2,Journalism,25%,3.2,21,UC Santa Cruz
c8262311,4.7,4.7,Mathematics,95%,2.6,20,UC Santa Cruz
7c7037e3,2.3,2.3,Film,38%,2.6,8,UC Santa Cruz
fdb56384,5.0,5.0,Core Curriculum,100%,2,2,UC Santa Cruz
dcd3de58,2.8,2.8,Mathematics,52%,3.8,524,UC Santa Cruz
f6066d72,3.8,3.8,Economics,77%,2.5,67,UC Santa Cruz
f088d693,4.5,4.5,Music,87%,2.3,49,UC Santa Cruz
86a5dd68,2.7,2.7,Writing,38%,2.6,32,UC Santa Cruz
b97f96c5,3.9,3.9,Mathematics,76%,2.8,29,UC Santa Cruz
0aa62c7e,4.4,4.4,Economics,92%,3,23,UC Santa Cruz
5fdd8377,4.8,4.8,Economics,95%,1.8,20,UC Santa Cruz
9d5a1770,4.5,4.5,Philosophy,86%,2.6,14,UC Santa Cruz
526f1c0f,3.7,3.7,Music,84%,1.3,6,UC Santa Cruz
634b3e51,4.5,4.5,English,100%,3,2,UC Santa Cruz
3b23169d,3.2,3.2,Psychology,54%,3.9,75,UC Santa Cruz
8b18dc53,2.4,2.4,Computer Engineering,31%,3.8,72,UC Santa Cruz
b06e9d6d,4.3,4.3,Psychology,93%,3,57,UC Santa Cruz
7830e538,3.0,3.0,Latin American Studies,24%,3,45,UC Santa Cruz
eff52e99,3.8,3.8,Literature,67%,3.3,37,UC Santa Cruz
0a97ff8b,4.9,4.9,Literature,100%,2.2,36,UC Santa Cruz
77bf8fdf,3.2,3.2,Law,66%,2.1,29,UC Santa Cruz
2e8dffc2,2.6,2.6,Latin American Studies,50%,1.9,21,UC Santa Cruz
81c5f11f,4.5,4.5,Writing,88%,2.8,19,UC Santa Cruz
aea5ae2d,4.6,4.6,Earth Planetary Sciences,100%,3.1,14,UC Santa Cruz
c0a3210f,4.2,4.2,Music,80%,2.3,10,UC Santa Cruz
765b7d35,4.1,4.1,Electrical Engineering,78%,3.1,9,UC Santa Cruz
c55e2a21,4.0,4.0,Environmental Studies,100%,1.5,4,UC Santa Cruz
39c2a2a2,3.7,3.7,Computer Science,82%,3.2,352,UC Santa Cruz
dc377382,4.1,4.1,Political Science,78%,3.7,128,UC Santa Cruz
2a358032,4.1,4.1,Computer Science,83%,2.7,67,UC Santa Cruz
fc3c5fd4,4.6,4.6,Astronomy,93%,2.4,63,UC Santa Cruz
126df439,3.8,3.8,Politics,72%,3.6,50,UC Santa Cruz
feaa2a05,4.4,4.4,Languages,100%,3.3,27,UC Santa Cruz
361efdb1,1.8,1.8,Earth & Planetary Sciences,11%,4,22,UC Santa Cruz
5e484c23,3.9,3.9,Political Science,84%,3.2,19,UC Santa Cruz
ae1d71df,3.8,3.8,Computational Media,70%,2.5,13,UC Santa Cruz
f88ca8e5,4.8,4.8,Accounting,100%,1.8,12,UC Santa Cruz
ad28a1e0,3.2,3.2,Mathematics,82%,3.3,11,UC Santa Cruz
741a57c3,4.2,4.2,Philosophy,80%,3,10,UC Santa Cruz
ea86bf09,4.6,4.6,Mathematics,86%,2.4,7,UC Santa Cruz
78163ecd,4.3,4.3,Computational Science,86%,1.7,7,UC Santa Cruz
9884afe9,4.3,4.3,Applied Mathematics & Statistics,84%,2.7,6,UC Santa Cruz
7b759507,5.0,5.0,Physics,100%,2.7,3,UC Santa Cruz
70c30ccf,5.0,5.0,Computational Media,100%,2,1,UC Santa Cruz
cfe20f92,5.0,5.0,Environmental Science,100%,1,1,UC Santa Cruz
b0d3d052,5.0,5.0,Film,100%,2,1,UC Santa Cruz
83fe8d66,4.4,4.4,Chemistry,97%,3.1,71,UC Santa Cruz
c6b833f3,4.8,4.8,Writing,90%,2.5,61,UC Santa Cruz
ffb745a2,3.5,3.5,Information Science,45%,3.3,61,UC Santa Cruz
6d933bd8,4.9,4.9,English,100%,2.2,58,UC Santa Cruz
86c5a33b,4.9,4.9,Physics,100%,2.7,42,UC Santa Cruz
afef1d3c,2.7,2.7,Writing,28%,3.8,25,UC Santa Cruz
64b091ff,2.6,2.6,Earth amp Planetary Sciences,25%,4.3,16,UC Santa Cruz
844ba8d5,4.9,4.9,Theater,94%,1.5,15,UC Santa Cruz
44072dc0,2.4,2.4,Film & Digital Media,36%,3.8,14,UC Santa Cruz
dec101c6,2.8,2.8,Design,55%,1.2,11,UC Santa Cruz
31dd7eef,3.5,3.5,Psychology,70%,3.4,10,UC Santa Cruz
6e3102e7,4.8,4.8,Physics,100%,2.9,8,UC Santa Cruz
fcfd184e,5.0,5.0,Engineering,100%,3,5,UC Santa Cruz
a2cabb3a,5.0,5.0,Art,100%,1,1,UC Santa Cruz
36b157d7,3.0,3.0,Physics,52%,4.2,267,UC Santa Cruz
9b92c59a,3.8,3.8,Mathematics,68%,3.1,108,UC Santa Cruz
5d8512dc,4.0,4.0,Science,64%,2.8,79,UC Santa Cruz
6e71c9bf,4.3,4.3,Computer Science,83%,4.1,58,UC Santa Cruz
bb9e4e5d,4.1,4.1,Writing,71%,3.4,34,UC Santa Cruz
ff099991,2.3,2.3,Film & Digital Media,80%,3.7,33,UC Santa Cruz
f1b9f8b9,2.4,2.4,Economics,32%,3.9,25,UC Santa Cruz
ed6bc64e,3.7,3.7,Economics,29%,3.8,24,UC Santa Cruz
afa3ac84,4.8,4.8,Anthropology,100%,2.7,23,UC Santa Cruz
a095d57f,4.5,4.5,Environmental Studies,92%,2.8,12,UC Santa Cruz
54f5f647,4.0,4.0,Political Science,63%,3.5,45,UC Santa Cruz
c603fa1d,2.5,2.5,Electrical Engineering,28%,4,35,UC Santa Cruz
5d90b923,3.3,3.3,Art & Visual Culture,60%,2.3,35,UC Santa Cruz
ef4f60e0,4.3,4.3,Psychology,83%,2.5,24,UC Santa Cruz
d7ac9d93,3.7,3.7,Art,66%,2.7,23,UC Santa Cruz
b248bc03,2.1,2.1,Art,24%,2.9,22,UC Santa Cruz
94ccc06d,4.6,4.6,Writing,95%,2.2,18,UC Santa Cruz
e4734d5a,4.5,4.5,Sociology,93%,3.6,13,UC Santa Cruz
dff22b91,4.8,4.8,Astronomy,100%,1.6,8,UC Santa Cruz
302aa701,4.2,4.2,Writing,67%,3.3,6,UC Santa Cruz
333454c1,1.0,1.0,Computer Engineering,0%,5,4,UC Santa Cruz
50787f19,3.0,3.0,Film,100%,1,1,UC Santa Cruz
445005a4,3.6,3.6,Mathematics,53%,3.4,231,UC Santa Cruz
be949e7c,3.3,3.3,computer science and electrical engineering,65%,3.4,119,UC Santa Cruz
16b1c431,2.8,2.8,Writing,23%,3.8,48,UC Santa Cruz
900c5434,3.0,3.0,Political Science,30%,3.9,47,UC Santa Cruz
86e684df,3.7,3.7,Literature,60%,3,42,UC Santa Cruz
5ffeb62e,4.8,4.8,Writing,97%,2.5,28,UC Santa Cruz
955ecc5e,2.4,2.4,Linguistics,40%,3.6,25,UC Santa Cruz
3e13f363,3.9,3.9,Biology,80%,3.4,20,UC Santa Cruz
e4f6a6cf,4.1,4.1,Electrical Engineering,83%,3.8,17,UC Santa Cruz
1253f317,3.9,3.9,History of Consciousness,80%,2.5,15,UC Santa Cruz
d7789c9b,5.0,5.0,Sociology,100%,2,8,UC Santa Cruz
b9cdcce0,4.5,4.5,Literature,100%,2.5,8,UC Santa Cruz
e4097ebd,4.9,4.9,Japanese,100%,3.1,7,UC Santa Cruz
da9affbf,0.0,0.0,Linguistics,N/A,0,0,UC Santa Cruz
187bf3ce,4.2,4.2,Political Science,89%,3.5,110,UC Santa Cruz
a806649b,4.3,4.3,Writing,85%,3,56,UC Santa Cruz
f25659e7,4.5,4.5,Theater,84%,1.8,6,UC Santa Cruz
9eba15d5,4.0,4.0,Literature,50%,3,2,UC Santa Cruz
e2dfdf8e,4.6,4.6,Computer Science,96%,1.5,126,UC Santa Cruz
ed67e02d,2.8,2.8,Economics,48%,3.5,70,UC Santa Cruz
14c7b441,3.9,3.9,Psychology,66%,3.4,26,UC Santa Cruz
28dab9cf,3.0,3.0,Sociology,0%,3.1,7,UC Santa Cruz
1d55ef32,3.9,3.9,Computer Science,72%,3.3,7,UC Santa Cruz
68dab034,5.0,5.0,Film & Digital Media,100%,5,2,UC Santa Cruz
a79578e3,1.7,1.7,Music,0%,4,37,UC Santa Cruz
f69ed373,4.3,4.3,Mathematics,93%,1.8,29,UC Santa Cruz
caa21740,3.1,3.1,Ecology & Evolutionary Biology,45%,2.9,13,UC Santa Cruz
4f14b4fb,4.9,4.9,Ocean Sciences,100%,1.4,9,UC Santa Cruz
52641ec1,5.0,5.0,Sociology,100%,1.4,7,UC Santa Cruz
7e4cb22c,4.6,4.6,Core Curriculum,86%,1.9,7,UC Santa Cruz
ae2af8f7,1.3,1.3,Education,0%,3.7,3,UC Santa Cruz
7793032f,2.9,2.9,Psychology,43%,3.3,77,UC Santa Cruz
2907ddb7,3.0,3.0,Computer Science,56%,2.2,74,UC Santa Cruz
08fcc0eb,4.9,4.9,Mathematics,99%,3,56,UC Santa Cruz
cd3b4fdf,3.8,3.8,Computer Engineering,75%,4.1,52,UC Santa Cruz
36af712b,3.6,3.6,Applied Mathematics & Statistics,59%,3.3,35,UC Santa Cruz
c2043dd1,3.6,3.6,Science,100%,3.9,13,UC Santa Cruz
7a116e5b,3.7,3.7,Science,67%,3.3,3,UC Santa Cruz
60237c94,4.2,4.2,History of Consciousness,64%,2.7,18,UC Santa Cruz
8626a008,3.5,3.5,Biology,57%,4.4,16,UC Santa Cruz
901e01f7,3.3,3.3,Engineering,82%,3.6,16,UC Santa Cruz
e1c3dc08,4.9,4.9,Psychology,99%,2.1,154,UC Santa Cruz
2444f608,1.2,1.2,computer science and electrical engineering,6%,4.8,17,UC Santa Cruz
7a445c78,4.8,4.8,Political Science,100%,2.8,9,UC Santa Cruz
41e872c4,4.6,4.6,History,100%,2.8,8,UC Santa Cruz
614af661,3.0,3.0,Bioinformatics & Molecular Bio,50%,4,2,UC Santa Cruz
9bca9883,4.5,4.5,Writing,92%,3.7,58,UC Santa Cruz
1ece6c80,4.6,4.6,Writing,93%,2,35,UC Santa Cruz
b67b514d,2.7,2.7,Economics,0%,4.7,3,UC Santa Cruz
d35a0fa6,3.5,3.5,Mathematics,67%,2.7,39,UC Santa Cruz
0829c885,3.8,3.8,Literature,58%,2.7,38,UC Santa Cruz
bebaaef9,3.7,3.7,Computer Science amp Engineering,71%,3.1,37,UC Santa Cruz
a181d1fa,4.0,4.0,Mathematics,100%,2.5,2,UC Santa Cruz
912093ba,3.5,3.5,Earth & Planetary Sciences,74%,3.3,33,UC Santa Cruz
0d1a007b,2.5,2.5,Applied Mathematics & Statistics,35%,4,23,UC Santa Cruz
4e48fc6b,3.2,3.2,Anthropology,42%,3.2,20,UC Santa Cruz
dc90e7f0,3.1,3.1,Film,58%,3.3,13,UC Santa Cruz
9dcda224,4.0,4.0,Mathematics,100%,3,1,UC Santa Cruz
f0f25780,3.6,3.6,Mathematics,50%,3.1,263,UC Santa Cruz
03d5b755,2.3,2.3,Computer Science,26%,3.4,75,UC Santa Cruz
0d9bf665,3.2,3.2,Writing,35%,3.3,66,UC Santa Cruz
00577048,5.0,5.0,Chemistry,100%,3.1,35,UC Santa Cruz
83c34b07,3.4,3.4,Economics,62%,3.4,21,UC Santa Cruz
159290b5,3.8,3.8,Economics,84%,4.3,6,UC Santa Cruz
5a054105,5.0,5.0,Languages,100%,1.5,2,UC Santa Cruz
ec57fca1,1.0,1.0,Art History,0%,2,1,UC Santa Cruz
10200326,4.8,4.8,Writing,98%,2.5,51,UC Santa Cruz
de0532e4,3.3,3.3,Engineering,50%,4.6,35,UC Santa Cruz
4af83ce6,1.9,1.9,Anthropology,18%,4,28,UC Santa Cruz
31d3870e,4.7,4.7,Economics,100%,2.4,24,UC Santa Cruz
230339b7,4.5,4.5,Applied Mathematics & Statistics,96%,2.5,22,UC Santa Cruz
55174ef3,3.5,3.5,Literature,64%,3.2,11,UC Santa Cruz
125d8410,4.6,4.6,Humanities,100%,1.2,5,UC Santa Cruz
2ef53e77,4.1,4.1,Writing,56%,3.2,109,UC Santa Cruz
2358f03e,2.6,2.6,History of Consciousness,41%,4.2,22,UC Santa Cruz
a29777be,2.7,2.7,Theater,50%,2.8,6,UC Santa Cruz
937a33da,1.5,1.5,Economics,0%,2,2,UC Santa Cruz
4cca2cc4,3.3,3.3,Biology,52%,3.9,98,UC Santa Cruz
06251003,3.7,3.7,Anthropology,78%,3.5,22,UC Santa Cruz
b71b35f0,4.5,4.5,Computer Science,95%,2.9,18,UC Santa Cruz
4cd0971c,1.5,1.5,Theater,13%,2.1,8,UC Santa Cruz
e6189c9e,4.8,4.8,Sociology,75%,2,4,UC Santa Cruz
835ace86,4.1,4.1,Economics,57%,2.8,52,UC Santa Cruz
a6fe050e,2.8,2.8,History,31%,3.3,51,UC Santa Cruz
6d09da79,3.6,3.6,Economics,46%,3.7,27,UC Santa Cruz
c5ac9e76,3.2,3.2,English,39%,2.9,21,UC Santa Cruz
eda0ec67,5.0,5.0,History,100%,3.4,5,UC Santa Cruz
e5d00d15,3.0,3.0,Computer Science,50%,3,2,UC Santa Cruz
7418a7f6,4.1,4.1,Mathematics,55%,3.1,290,UC Santa Cruz
86cf7f48,4.7,4.7,History,88%,2.4,154,UC Santa Cruz
67983d64,3.4,3.4,Psychology,60%,3,5,UC Santa Cruz
b5aea7d1,4.4,4.4,Engineering,100%,3,5,UC Santa Cruz
fff7a830,3.8,3.8,Biology,60%,4,5,UC Santa Cruz
5c014907,2.6,2.6,Literature,50%,3.8,35,UC Santa Cruz
71c41f49,5.0,5.0,Core Curriculum,100%,1.8,4,UC Santa Cruz
b8107b45,4.7,4.7,African-American Studies,100%,2.7,3,UC Santa Cruz
